runner_id,date,type_seance,distance,duree,allure,fc_moyenne,elevation
R045,2025-03-22,Tempo,12.8,59.8,4.67,160,54
R045,2025-02-13,Endurance,10.6,54.4,5.14,144,98
R045,2025-02-16,Seuil,14.0,65.5,4.67,144,125
R045,2025-02-02,Endurance,14.1,72.7,5.14,144,150
R045,2025-01-02,Tempo,9.3,43.4,4.67,160,161
R045,2025-04-21,Endurance,11.6,59.8,5.14,144,67
R045,2025-05-08,Fractionné,6.4,26.9,4.21,167,102
R045,2025-05-02,Endurance,8.8,45.4,5.14,144,78
R045,2025-06-10,Tempo,14.6,68.3,4.67,160,120
R045,2025-03-09,Tempo,14.5,67.7,4.67,160,67
R045,2025-06-02,Endurance,10.0,51.4,5.14,144,37
R045,2025-04-29,Endurance,15.1,77.8,5.14,144,133
R045,2025-02-02,Tempo,12.9,60.4,4.67,160,183
R045,2025-03-26,Tempo,8.7,40.6,4.67,160,191
R045,2025-03-31,Tempo,14.4,67.1,4.67,160,193
R045,2025-03-14,Tempo,11.9,55.8,4.67,160,118
R045,2025-05-02,Endurance,5.8,30.1,5.14,144,151
R045,2025-02-07,Endurance,12.3,63.4,5.14,144,18
R045,2025-02-27,Seuil,11.5,53.7,4.67,144,61
R045,2025-01-03,Tempo,14.1,65.8,4.67,160,124
R045,2024-12-17,Fractionné,7.4,31.2,4.21,167,2
R045,2025-01-19,Seuil,13.4,62.9,4.67,144,72
R045,2025-01-19,Endurance,12.2,62.5,5.14,144,171
R045,2025-04-16,Tempo,13.9,65.2,4.67,160,14
R045,2025-04-22,Tempo,10.5,49.1,4.67,160,124
R045,2025-04-04,Endurance,10.5,53.9,5.14,144,102
R045,2024-12-31,Tempo,13.9,64.9,4.67,160,54
R045,2024-12-26,Fractionné,10.1,42.3,4.21,167,88
R045,2025-04-28,Endurance,6.4,32.8,5.14,144,11
R045,2025-04-29,Endurance,6.4,33.0,5.14,144,5
R045,2025-04-21,Fractionné,10.2,42.8,4.21,167,84
R045,2024-12-22,Fractionné,11.4,47.9,4.21,167,155
R045,2025-05-13,Endurance,9.6,49.6,5.14,144,67
R045,2025-01-23,Endurance,13.1,67.1,5.14,144,8
R045,2025-05-31,Endurance,9.9,51.0,5.14,144,87
R045,2025-05-06,Tempo,14.8,69.3,4.67,160,176
R045,2025-01-27,Endurance,12.7,65.1,5.14,144,122
R045,2025-04-16,Endurance,12.4,63.9,5.14,144,80
R045,2025-03-13,Tempo,10.2,47.7,4.67,160,95
R045,2025-04-02,Fractionné,11.4,47.9,4.21,167,14
R045,2025-06-08,Endurance,11.7,60.1,5.14,144,146
R045,2025-02-01,Tempo,13.0,60.9,4.67,160,30
R045,2025-03-24,Seuil,10.2,47.6,4.67,144,28
R045,2024-12-22,Seuil,16.9,79.0,4.67,144,31
R045,2025-01-28,Tempo,13.0,60.7,4.67,160,22
R045,2025-02-24,Tempo,9.0,42.1,4.67,160,125
R045,2025-01-10,Endurance,8.9,45.7,5.14,144,120
R045,2025-03-12,Endurance,11.7,60.3,5.14,144,135
R045,2025-01-29,Endurance,11.7,60.0,5.14,144,78
R045,2025-05-23,Tempo,8.8,41.1,4.67,160,127
R045,2025-04-10,Endurance,8.2,42.1,5.14,144,112
R045,2025-02-05,Tempo,10.4,48.8,4.67,160,20
R045,2024-12-22,Tempo,9.5,44.4,4.67,160,85
R045,2025-04-04,Fractionné,9.7,40.8,4.21,167,45
R045,2024-12-16,Endurance,9.0,46.4,5.14,144,170
R045,2025-02-12,Tempo,10.1,47.4,4.67,160,127
R045,2025-04-03,Endurance,9.8,50.6,5.14,144,129
R045,2025-04-28,Endurance,10.0,51.7,5.14,144,44
R045,2025-05-07,Tempo,12.8,59.7,4.67,160,40
R045,2025-03-11,Seuil,12.8,59.7,4.67,144,41
R045,2025-01-16,Tempo,9.7,45.4,4.67,160,98
R045,2025-01-31,Fractionné,8.8,36.8,4.21,167,44
R045,2025-05-08,Tempo,14.0,65.6,4.67,160,121
R045,2025-02-27,Fractionné,7.9,33.1,4.21,167,169
R045,2024-12-18,Endurance,12.8,65.6,5.14,144,185
R045,2025-03-26,Endurance,8.0,41.2,5.14,144,18
R045,2025-03-20,Endurance,10.6,54.5,5.14,144,157
R045,2025-02-16,Endurance,4.6,23.5,5.14,144,58
R045,2025-02-03,Tempo,8.1,38.1,4.67,160,120
R045,2025-05-09,Endurance,11.3,58.3,5.14,144,113
R045,2025-03-23,Endurance,13.3,68.2,5.14,144,49
R045,2024-12-14,Endurance,11.1,56.9,5.14,144,111
R045,2025-06-06,Endurance,12.0,61.9,5.14,144,185
R045,2025-01-17,Fractionné,9.3,39.3,4.21,167,176
R045,2024-12-20,Endurance,9.4,48.4,5.14,144,197
R045,2025-03-15,Seuil,12.7,59.3,4.67,144,33
R045,2024-12-30,Tempo,8.6,40.0,4.67,160,171
R045,2024-12-29,Endurance,11.5,58.9,5.14,144,51
R045,2025-05-31,Tempo,9.2,43.1,4.67,160,33
R045,2025-03-17,Endurance,11.3,58.0,5.14,144,75
R045,2024-12-31,Tempo,13.4,62.6,4.67,160,38
R045,2025-05-30,Endurance,9.9,50.9,5.14,144,78
R045,2024-12-27,Tempo,12.8,59.9,4.67,160,64
R045,2025-03-20,Tempo,14.2,66.3,4.67,160,43
R045,2025-06-09,Fractionné,6.7,28.3,4.21,167,163
R045,2025-03-19,Endurance,10.3,52.9,5.14,144,122
R045,2025-02-19,Fractionné,10.5,44.3,4.21,167,174
R045,2024-12-25,Endurance,12.2,62.8,5.14,144,65
R045,2025-02-09,Tempo,14.1,65.9,4.67,160,116
R045,2024-12-22,Endurance,8.9,45.8,5.14,144,184
R045,2025-04-29,Endurance,12.2,63.0,5.14,144,88
R045,2025-02-27,Endurance,7.6,39.3,5.14,144,44
R045,2025-03-13,Endurance,9.7,49.9,5.14,144,149
R045,2025-05-19,Fractionné,8.4,35.2,4.21,167,41
R045,2025-04-24,Seuil,16.0,75.0,4.67,144,31
R045,2025-04-27,Fractionné,8.3,35.0,4.21,167,77
R046,2025-05-15,Endurance,6.4,36.9,5.75,137,38
R046,2025-05-21,Tempo,8.5,44.2,5.22,151,5
R046,2025-04-10,Tempo,11.7,61.0,5.22,151,32
R046,2025-05-29,Tempo,8.2,42.8,5.22,151,34
R046,2025-02-28,Endurance,7.5,42.9,5.75,137,23
R046,2024-12-29,Endurance,5.1,29.5,5.75,137,33
R046,2025-03-14,Tempo,11.3,58.8,5.22,151,30
R046,2025-05-14,Endurance,5.8,33.3,5.75,137,23
R046,2025-02-15,Endurance,6.2,35.6,5.75,137,5
R046,2025-02-16,Fractionné,10.2,47.8,4.7,158,47
R046,2025-02-20,Endurance,5.2,29.7,5.75,137,47
R046,2025-02-15,Seuil,14.2,74.5,5.22,137,45
R046,2025-05-08,Endurance,7.2,41.4,5.75,137,36
R046,2025-06-08,Endurance,5.6,32.5,5.75,137,6
R046,2025-04-28,Endurance,7.5,42.9,5.75,137,39
R046,2025-01-02,Seuil,15.6,81.6,5.22,137,40
R046,2025-03-26,Endurance,5.3,30.7,5.75,137,31
R046,2025-04-01,Seuil,14.4,75.3,5.22,137,26
R046,2025-02-10,Endurance,5.7,32.8,5.75,137,18
R046,2025-03-13,Tempo,13.1,68.5,5.22,151,29
R046,2025-05-16,Endurance,8.9,51.3,5.75,137,18
R046,2025-01-22,Endurance,5.2,29.7,5.75,137,9
R046,2025-03-24,Seuil,15.4,80.3,5.22,137,38
R046,2025-03-22,Endurance,4.0,23.2,5.75,137,35
R046,2025-05-08,Endurance,4.7,26.8,5.75,137,41
R046,2025-04-08,Endurance,5.6,32.3,5.75,137,4
R046,2025-03-03,Endurance,6.5,37.1,5.75,137,49
R046,2025-04-12,Endurance,6.4,36.8,5.75,137,15
R046,2025-04-06,Fractionné,7.3,34.4,4.7,158,42
R046,2025-06-10,Tempo,11.9,62.0,5.22,151,18
R046,2025-01-27,Endurance,6.5,37.3,5.75,137,17
R046,2025-03-01,Fractionné,6.3,29.7,4.7,158,36
R046,2025-05-21,Tempo,12.3,64.4,5.22,151,27
R046,2025-04-11,Endurance,3.4,19.7,5.75,137,24
R046,2025-03-07,Tempo,10.2,53.4,5.22,151,43
R046,2025-02-25,Fractionné,11.7,55.1,4.7,158,6
R046,2025-05-09,Seuil,13.2,68.8,5.22,137,15
R046,2025-06-09,Tempo,10.0,52.2,5.22,151,15
R046,2025-03-09,Tempo,12.1,63.5,5.22,151,39
R046,2025-02-17,Seuil,13.2,69.0,5.22,137,23
R046,2025-03-15,Endurance,6.6,38.1,5.75,137,17
R046,2024-12-14,Endurance,5.0,29.0,5.75,137,33
R046,2025-01-22,Endurance,5.4,30.9,5.75,137,29
R046,2025-03-09,Endurance,4.1,23.8,5.75,137,19
R046,2025-04-09,Tempo,12.2,64.0,5.22,151,28
R046,2024-12-22,Seuil,11.5,60.1,5.22,137,39
R046,2025-04-27,Endurance,5.4,31.2,5.75,137,14
R046,2025-01-12,Tempo,9.7,50.8,5.22,151,34
R046,2025-05-30,Fractionné,7.8,36.6,4.7,158,49
R046,2024-12-24,Endurance,5.9,33.7,5.75,137,11
R046,2025-01-14,Endurance,5.5,31.7,5.75,137,38
R046,2025-06-07,Endurance,5.8,33.5,5.75,137,35
R046,2025-05-15,Endurance,5.8,33.3,5.75,137,23
R046,2025-01-21,Fractionné,12.0,56.4,4.7,158,8
R046,2024-12-15,Endurance,3.0,17.2,5.75,137,30
R046,2025-06-06,Seuil,14.3,75.0,5.22,137,15
R046,2025-03-29,Tempo,12.8,67.0,5.22,151,28
R046,2025-03-01,Endurance,3.1,17.6,5.75,137,1
R046,2025-03-02,Endurance,5.7,32.8,5.75,137,48
R046,2025-02-28,Seuil,11.2,58.3,5.22,137,36
R046,2025-06-07,Tempo,12.1,63.4,5.22,151,35
R046,2025-01-10,Tempo,10.7,55.8,5.22,151,22
R046,2025-01-08,Fractionné,7.3,34.4,4.7,158,44
R046,2025-02-18,Tempo,11.3,59.0,5.22,151,43
R046,2025-05-15,Endurance,5.6,32.0,5.75,137,43
R046,2025-03-08,Tempo,10.6,55.5,5.22,151,44
R046,2025-05-03,Endurance,5.3,30.4,5.75,137,25
R046,2025-04-21,Seuil,16.8,87.8,5.22,137,18
R046,2025-01-20,Tempo,13.5,70.7,5.22,151,22
R046,2025-04-13,Tempo,14.9,77.8,5.22,151,46
R046,2025-02-22,Fractionné,8.9,42.1,4.7,158,27
R046,2025-04-04,Fractionné,7.0,33.0,4.7,158,41
R046,2025-05-20,Seuil,12.3,64.4,5.22,137,30
R046,2025-01-18,Endurance,6.0,34.4,5.75,137,32
R047,2025-01-24,Endurance,6.9,54.3,7.87,140,39
R047,2025-02-13,Endurance,7.6,59.9,7.87,140,58
R047,2025-01-28,Tempo,8.9,63.3,7.15,154,64
R047,2025-02-09,Endurance,6.6,52.1,7.87,140,135
R047,2025-04-14,Fractionné,11.4,73.3,6.44,162,95
R047,2025-02-08,Endurance,6.3,49.2,7.87,140,99
R047,2025-03-22,Endurance,8.0,63.0,7.87,140,158
R047,2025-05-26,Tempo,9.3,66.6,7.15,154,120
R047,2025-03-10,Fractionné,9.4,60.2,6.44,162,189
R047,2025-05-24,Endurance,6.3,49.9,7.87,140,46
R047,2025-05-19,Endurance,5.2,41.1,7.87,140,170
R047,2025-05-23,Tempo,11.8,84.7,7.15,154,12
R047,2024-12-19,Endurance,5.5,43.2,7.87,140,97
R047,2025-04-03,Endurance,7.6,59.5,7.87,140,0
R047,2025-01-24,Endurance,4.2,33.2,7.87,140,128
R047,2025-02-01,Endurance,7.7,60.5,7.87,140,166
R047,2024-12-27,Endurance,5.7,45.1,7.87,140,144
R047,2025-03-11,Tempo,11.4,81.7,7.15,154,196
R047,2025-01-21,Endurance,6.6,51.9,7.87,140,134
R047,2024-12-25,Endurance,6.3,49.2,7.87,140,64
R047,2025-01-08,Endurance,7.3,57.2,7.87,140,16
R047,2025-01-13,Endurance,5.7,44.9,7.87,140,145
R047,2025-01-31,Tempo,11.0,78.6,7.15,154,88
R047,2025-05-16,Tempo,12.9,91.9,7.15,154,9
R047,2025-05-14,Endurance,5.6,43.7,7.87,140,65
R047,2025-04-10,Tempo,14.0,99.8,7.15,154,113
R047,2025-04-09,Fractionné,10.9,69.8,6.44,162,100
R047,2025-01-06,Endurance,6.8,53.2,7.87,140,136
R047,2025-01-12,Endurance,6.0,47.4,7.87,140,52
R047,2025-04-03,Endurance,6.9,54.5,7.87,140,66
R047,2025-02-16,Endurance,6.3,49.4,7.87,140,93
R047,2025-03-27,Endurance,5.5,43.3,7.87,140,137
R047,2025-06-09,Endurance,5.5,43.1,7.87,140,46
R047,2025-05-21,Endurance,8.7,68.4,7.87,140,193
R047,2025-04-15,Endurance,4.5,35.4,7.87,140,117
R047,2025-05-17,Endurance,5.3,41.5,7.87,140,187
R047,2025-05-30,Fractionné,8.4,53.9,6.44,162,41
R047,2025-05-12,Fractionné,11.0,70.7,6.44,162,87
R047,2025-04-12,Endurance,6.3,49.2,7.87,140,78
R047,2025-05-06,Endurance,6.9,54.5,7.87,140,110
R048,2025-05-26,Endurance,5.8,45.8,7.87,143,9
R048,2025-04-12,Endurance,7.0,54.7,7.87,143,32
R048,2025-05-29,Tempo,11.7,83.4,7.15,159,26
R048,2024-12-31,Endurance,5.6,44.3,7.87,143,28
R048,2024-12-22,Tempo,13.1,93.4,7.15,159,12
R048,2024-12-17,Endurance,7.0,55.0,7.87,143,12
R048,2025-04-20,Endurance,3.9,30.5,7.87,143,42
R048,2025-03-31,Endurance,3.5,27.4,7.87,143,39
R048,2025-01-25,Endurance,6.4,50.3,7.87,143,30
R048,2024-12-20,Endurance,6.4,50.4,7.87,143,37
R048,2024-12-21,Endurance,6.8,53.8,7.87,143,13
R048,2024-12-26,Tempo,13.9,99.2,7.15,159,26
R048,2025-01-06,Fractionné,9.3,60.0,6.44,166,32
R048,2024-12-15,Endurance,5.7,44.7,7.87,143,49
R048,2025-05-18,Tempo,11.2,79.8,7.15,159,2
R048,2024-12-14,Endurance,5.5,42.9,7.87,143,18
R048,2025-05-29,Endurance,6.9,54.4,7.87,143,44
R048,2025-04-07,Endurance,8.2,64.1,7.87,143,40
R048,2025-02-19,Tempo,10.3,73.9,7.15,159,20
R048,2025-02-03,Endurance,5.4,42.4,7.87,143,9
R048,2025-01-29,Tempo,8.4,60.3,7.15,159,30
R048,2025-02-20,Endurance,5.6,44.1,7.87,143,22
R048,2024-12-28,Endurance,4.8,37.7,7.87,143,33
R048,2025-04-06,Endurance,7.5,58.9,7.87,143,24
R048,2025-03-22,Endurance,5.5,43.4,7.87,143,12
R048,2025-01-11,Endurance,5.8,45.6,7.87,143,13
R048,2025-05-02,Endurance,7.5,58.8,7.87,143,48
R048,2025-03-02,Fractionné,10.5,67.7,6.44,166,32
R048,2025-04-18,Fractionné,10.2,65.9,6.44,166,40
R048,2024-12-31,Endurance,3.1,24.3,7.87,143,20
R048,2025-03-11,Endurance,6.8,53.5,7.87,143,24
R048,2025-03-12,Endurance,4.1,32.5,7.87,143,11
R048,2025-05-21,Tempo,14.7,105.4,7.15,159,5
R048,2025-03-13,Endurance,7.6,59.9,7.87,143,17
R048,2025-04-06,Endurance,5.1,40.4,7.87,143,21
R048,2025-04-02,Endurance,5.0,39.7,7.87,143,33
R049,2025-04-26,Endurance,18.1,120.8,6.66,124,46
R049,2025-04-27,Endurance,16.9,112.5,6.66,124,99
R049,2025-04-18,Endurance,24.3,161.8,6.66,124,67
R049,2025-04-24,Endurance,19.5,129.8,6.66,124,63
R049,2025-04-09,Endurance,18.4,122.5,6.66,124,194
R049,2025-01-31,Endurance,29.1,193.8,6.66,124,120
R049,2025-05-07,Tempo,14.4,87.0,6.05,136,128
R049,2025-05-27,Endurance,15.0,100.1,6.66,124,136
R049,2025-01-04,Fractionné,6.1,33.3,5.45,143,25
R049,2025-01-11,Endurance,17.0,112.9,6.66,124,165
R049,2025-05-17,Endurance,23.9,159.1,6.66,124,105
R049,2025-01-04,Endurance,33.1,220.0,6.66,124,130
R049,2025-04-12,Endurance,19.0,126.3,6.66,124,61
R049,2025-02-07,Endurance,19.1,127.4,6.66,124,58
R049,2025-01-27,Endurance,27.0,179.6,6.66,124,100
R049,2025-03-19,Endurance,24.3,161.8,6.66,124,122
R049,2025-02-23,Endurance,17.9,119.3,6.66,124,142
R049,2024-12-16,Endurance,29.6,197.3,6.66,124,32
R049,2025-04-26,Endurance,17.9,119.0,6.66,124,132
R049,2024-12-27,Endurance,18.4,122.5,6.66,124,134
R049,2025-04-09,Endurance,24.5,162.8,6.66,124,59
R049,2025-04-16,Endurance,26.8,178.6,6.66,124,87
R049,2025-03-27,Endurance,23.1,154.0,6.66,124,192
R049,2025-03-18,Endurance,20.3,135.2,6.66,124,148
R049,2025-01-31,Tempo,10.3,62.4,6.05,136,136
R049,2025-03-21,Endurance,17.8,118.6,6.66,124,145
R049,2025-03-06,Endurance,18.1,120.2,6.66,124,89
R049,2025-03-28,Endurance,24.3,161.4,6.66,124,156
R049,2025-02-27,Endurance,22.7,151.4,6.66,124,91
R049,2025-03-10,Endurance,20.9,138.9,6.66,124,102
R049,2025-04-03,Endurance,35.4,235.8,6.66,124,140
R049,2025-02-14,Fractionné,8.6,46.9,5.45,143,129
R049,2025-02-28,Endurance,14.5,96.5,6.66,124,1
R049,2025-06-06,Endurance,26.8,178.0,6.66,124,146
R049,2024-12-26,Endurance,16.4,109.3,6.66,124,42
R049,2025-01-09,Endurance,22.3,148.6,6.66,124,37
R049,2025-02-16,Endurance,19.1,127.1,6.66,124,158
R049,2025-04-03,Endurance,17.6,117.0,6.66,124,163
R049,2025-05-29,Endurance,22.8,151.8,6.66,124,88
R049,2024-12-27,Endurance,15.7,104.6,6.66,124,71
R049,2025-03-20,Tempo,10.2,61.5,6.05,136,79
R049,2025-03-16,Endurance,13.8,91.7,6.66,124,151
R049,2025-04-25,Tempo,11.9,72.2,6.05,136,100
R049,2025-05-30,Endurance,29.0,193.0,6.66,124,180
R049,2025-05-04,Endurance,28.1,186.7,6.66,124,104
R049,2025-01-12,Endurance,20.7,137.7,6.66,124,131
R049,2024-12-22,Tempo,14.2,85.7,6.05,136,97
R049,2025-02-13,Endurance,21.4,142.3,6.66,124,62
R049,2025-04-07,Endurance,21.0,139.5,6.66,124,80
R049,2025-02-16,Endurance,23.4,155.8,6.66,124,42
R049,2025-02-07,Tempo,9.2,55.6,6.05,136,68
R049,2025-02-06,Tempo,8.2,49.7,6.05,136,54
R049,2025-01-19,Tempo,14.5,87.9,6.05,136,14
R049,2025-05-05,Endurance,19.2,127.8,6.66,124,184
R049,2025-02-05,Endurance,23.3,155.0,6.66,124,42
R049,2025-01-21,Tempo,10.4,63.1,6.05,136,102
R049,2024-12-19,Tempo,9.6,58.3,6.05,136,163
R049,2025-03-31,Tempo,8.1,49.2,6.05,136,176
R049,2025-03-12,Endurance,26.1,174.0,6.66,124,44
R049,2025-03-10,Endurance,26.8,178.2,6.66,124,16
R049,2025-05-01,Tempo,13.7,82.8,6.05,136,89
R049,2025-02-28,Endurance,27.6,183.6,6.66,124,124
R050,2025-02-07,Endurance,8.3,65.3,7.87,125,81
R050,2025-03-29,Endurance,6.6,51.9,7.87,125,2
R050,2025-05-09,Endurance,8.6,68.0,7.87,125,183
R050,2025-02-11,Fractionné,8.6,55.7,6.44,145,162
R050,2025-01-20,Endurance,8.1,63.5,7.87,125,168
R050,2025-05-11,Endurance,8.5,67.1,7.87,125,26
R050,2025-05-10,Tempo,9.4,67.5,7.15,139,193
R050,2025-04-28,Fractionné,11.6,74.9,6.44,145,9
R050,2025-01-21,Tempo,11.3,80.5,7.15,139,3
R050,2025-05-04,Fractionné,11.3,72.7,6.44,145,72
R050,2025-05-24,Endurance,11.7,92.3,7.87,125,61
R050,2025-02-21,Endurance,7.4,58.5,7.87,125,171
R050,2025-04-18,Endurance,9.5,75.1,7.87,125,110
R050,2025-05-29,Endurance,8.6,67.6,7.87,125,69
R050,2025-04-29,Endurance,8.3,65.2,7.87,125,86
R050,2025-04-30,Endurance,7.2,56.2,7.87,125,48
R050,2025-01-29,Endurance,9.1,71.5,7.87,125,76
R050,2025-06-09,Endurance,8.0,62.5,7.87,125,153
R050,2025-04-12,Endurance,9.6,75.6,7.87,125,0
R050,2025-05-22,Endurance,9.4,74.2,7.87,125,141
R050,2025-04-02,Endurance,9.1,71.2,7.87,125,195
R050,2025-04-06,Endurance,10.8,85.3,7.87,125,40
R050,2025-06-03,Endurance,9.0,70.6,7.87,125,78
R050,2025-05-02,Tempo,9.7,69.5,7.15,139,98
R050,2025-05-12,Endurance,11.4,89.6,7.87,125,166
R050,2025-03-09,Endurance,9.7,76.5,7.87,125,73
R050,2025-02-15,Endurance,9.8,77.4,7.87,125,176
R050,2025-01-31,Tempo,9.1,65.0,7.15,139,117
R050,2025-02-07,Endurance,8.3,65.7,7.87,125,172
R050,2025-03-02,Endurance,6.2,49.1,7.87,125,199
R050,2025-02-04,Endurance,7.2,56.8,7.87,125,72
R050,2025-01-29,Endurance,7.3,57.2,7.87,125,10
R050,2025-03-06,Fractionné,10.3,66.2,6.44,145,73
R050,2025-01-05,Endurance,10.3,81.1,7.87,125,125
R050,2025-05-06,Endurance,7.8,61.7,7.87,125,151
R050,2025-04-10,Endurance,8.0,63.0,7.87,125,194
R050,2024-12-18,Tempo,11.2,80.1,7.15,139,115
R050,2025-03-24,Endurance,7.8,61.0,7.87,125,77
R050,2025-04-03,Endurance,8.1,63.7,7.87,125,60
R050,2025-05-05,Endurance,6.6,51.9,7.87,125,70
R050,2025-06-05,Endurance,7.3,57.4,7.87,125,192
R050,2025-05-24,Fractionné,8.0,51.3,6.44,145,84
R051,2025-06-07,Tempo,14.0,73.1,5.22,151,53
R051,2025-01-28,Endurance,8.8,50.6,5.75,137,159
R051,2025-04-15,Endurance,8.3,47.8,5.75,137,65
R051,2025-06-09,Tempo,10.1,52.9,5.22,151,101
R051,2025-01-30,Tempo,11.9,62.0,5.22,151,132
R051,2025-01-23,Fractionné,11.0,51.8,4.7,158,10
R051,2025-06-07,Endurance,11.2,64.3,5.75,137,2
R051,2025-01-21,Endurance,9.4,54.2,5.75,137,34
R051,2025-03-30,Seuil,10.3,53.6,5.22,137,111
R051,2025-01-20,Endurance,13.6,78.2,5.75,137,75
R051,2025-02-15,Fractionné,9.6,45.0,4.7,158,121
R051,2025-02-25,Endurance,9.5,54.6,5.75,137,27
R051,2025-03-02,Endurance,8.5,48.6,5.75,137,139
R051,2025-01-22,Tempo,9.6,50.0,5.22,151,79
R051,2025-02-01,Tempo,8.6,44.8,5.22,151,149
R051,2025-04-29,Tempo,8.9,46.7,5.22,151,14
R051,2025-02-27,Endurance,7.2,41.4,5.75,137,107
R051,2025-02-11,Endurance,10.2,58.5,5.75,137,11
R051,2025-02-27,Endurance,8.3,47.5,5.75,137,166
R051,2025-04-06,Tempo,8.3,43.4,5.22,151,175
R051,2025-01-12,Endurance,5.6,31.9,5.75,137,152
R051,2025-06-09,Endurance,9.7,56.0,5.75,137,181
R051,2025-03-23,Seuil,16.6,86.7,5.22,137,183
R051,2025-03-25,Endurance,8.8,50.7,5.75,137,142
R051,2025-01-13,Tempo,12.5,65.2,5.22,151,26
R051,2025-05-12,Fractionné,9.2,43.2,4.7,158,65
R051,2025-04-24,Endurance,10.9,62.5,5.75,137,71
R051,2025-03-20,Endurance,10.7,61.5,5.75,137,29
R051,2025-04-16,Seuil,16.5,86.4,5.22,137,132
R051,2025-05-18,Seuil,14.7,76.7,5.22,137,21
R051,2025-03-05,Seuil,10.7,55.9,5.22,137,197
R051,2025-02-08,Tempo,8.5,44.6,5.22,151,1
R051,2024-12-27,Endurance,11.1,63.9,5.75,137,110
R051,2025-06-10,Tempo,14.9,77.9,5.22,151,40
R051,2025-02-07,Fractionné,7.3,34.1,4.7,158,39
R051,2025-03-07,Fractionné,10.5,49.3,4.7,158,97
R051,2024-12-31,Tempo,10.2,53.5,5.22,151,153
R051,2025-05-08,Endurance,8.9,51.2,5.75,137,47
R051,2025-04-03,Endurance,10.0,57.8,5.75,137,30
R051,2025-04-20,Tempo,8.2,43.0,5.22,151,7
R051,2025-02-12,Seuil,10.2,53.3,5.22,137,144
R051,2025-04-30,Endurance,9.8,56.1,5.75,137,176
R051,2024-12-23,Endurance,9.0,51.7,5.75,137,195
R051,2025-03-14,Endurance,8.2,47.0,5.75,137,66
R051,2025-05-29,Seuil,13.5,70.4,5.22,137,149
R051,2025-04-09,Seuil,17.0,88.9,5.22,137,180
R051,2025-02-27,Endurance,6.2,35.5,5.75,137,10
R051,2025-04-30,Tempo,11.1,57.9,5.22,151,16
R051,2025-01-29,Tempo,13.4,70.1,5.22,151,74
R051,2025-05-23,Endurance,7.1,40.5,5.75,137,127
R051,2025-01-18,Endurance,9.7,55.9,5.75,137,134
R051,2025-05-03,Endurance,10.5,60.2,5.75,137,133
R051,2025-01-15,Endurance,13.8,79.5,5.75,137,69
R051,2025-04-27,Tempo,10.2,53.1,5.22,151,0
R051,2025-01-15,Fractionné,11.1,52.2,4.7,158,9
R051,2025-04-29,Endurance,10.4,60.0,5.75,137,117
R051,2025-06-06,Endurance,7.5,43.1,5.75,137,94
R051,2025-04-02,Tempo,10.4,54.5,5.22,151,183
R051,2025-05-01,Tempo,9.8,51.4,5.22,151,88
R051,2024-12-18,Endurance,5.0,29.0,5.75,137,187
R051,2025-04-03,Tempo,14.0,73.0,5.22,151,149
R051,2025-04-18,Seuil,14.2,74.1,5.22,137,140
R051,2025-05-16,Endurance,8.2,47.1,5.75,137,138
R051,2025-03-25,Endurance,9.3,53.2,5.75,137,16
R051,2025-06-09,Seuil,11.4,59.8,5.22,137,92
R051,2025-04-25,Endurance,9.7,55.9,5.75,137,98
R051,2024-12-20,Endurance,11.7,67.3,5.75,137,186
R051,2025-05-10,Endurance,10.7,61.7,5.75,137,72
R051,2025-05-06,Fractionné,11.1,52.3,4.7,158,47
R051,2025-01-04,Tempo,11.6,60.6,5.22,151,111
R051,2025-03-28,Fractionné,10.1,47.3,4.7,158,59
R051,2025-02-02,Fractionné,7.5,35.3,4.7,158,139
R051,2025-05-02,Fractionné,9.0,42.1,4.7,158,156
R051,2025-05-24,Endurance,8.5,48.9,5.75,137,30
R051,2025-02-27,Fractionné,8.8,41.3,4.7,158,160
R051,2025-04-12,Endurance,6.8,39.4,5.75,137,37
R051,2025-03-14,Tempo,12.0,62.8,5.22,151,84
R051,2025-02-26,Endurance,11.3,65.1,5.75,137,38
R052,2025-04-01,Tempo,12.5,65.2,5.22,133,23
R052,2025-01-15,Endurance,11.6,66.9,5.75,121,12
R052,2025-03-02,Endurance,16.1,92.5,5.75,121,132
R052,2025-05-21,Seuil,10.9,57.1,5.22,121,191
R052,2025-06-02,Endurance,12.9,74.3,5.75,121,62
R052,2024-12-27,Seuil,16.7,87.4,5.22,121,64
R052,2025-01-25,Endurance,14.0,80.2,5.75,121,118
R052,2025-04-03,Endurance,16.5,95.1,5.75,121,30
R052,2025-02-16,Endurance,13.5,77.5,5.75,121,27
R052,2025-02-18,Tempo,8.6,44.8,5.22,133,113
R052,2025-06-03,Endurance,10.6,60.8,5.75,121,38
R052,2025-03-28,Tempo,8.8,45.8,5.22,133,141
R052,2025-05-12,Endurance,15.1,87.0,5.75,121,59
R052,2025-05-16,Fractionné,11.7,55.2,4.7,140,109
R052,2024-12-31,Endurance,12.7,72.8,5.75,121,132
R052,2025-02-22,Endurance,12.8,73.5,5.75,121,99
R052,2025-02-21,Endurance,16.1,92.8,5.75,121,72
R052,2025-03-24,Endurance,15.6,89.4,5.75,121,64
R052,2025-02-12,Endurance,14.7,84.7,5.75,121,197
R052,2025-02-12,Tempo,13.5,70.4,5.22,133,199
